content,original_id,from,date_created,sentiment,original_sentiment
'Bagus juga usul Bapak ini....huahaa...ha.|@detikcom: Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/1mAnaPWqoM','461802643698888704','YANTA_82591','2014-05-01 16:41:44','Positive','Positive'
'RT @BeritaAkt: Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/3TF94E51S3','461802637713612800','dekdenny','2014-05-01 16:41:43','Other','Possibly Positive'
'RT @abubakarsidiq77: @SiPitung64 @Prabowo08 @budimandjatmiko @jokowi_do2 @Aymee_88 @semiaji_w haha msh terhormat pensiunan TNI drpd YG DIPE?','461802615903227904','Aymee_88','2014-05-01 16:41:38','Other','Possibly Negative'
'Ide cemerlang bos! @detikcom: Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/zmhaczn9kt','461802616633044992','abellmargaretha','2014-05-01 16:41:38','Other','Possibly Positive'
'Saya heran ama jokowi  buruh diminta jangan hobi demo atau hura hura dijalan...parahan dia kali tahun baru buang uang rakyat...ngapusi aja','461802538136641536','BangTaufik_','2014-05-01 16:41:19','Other','Possibly Negative'
'Wah solusinya om Joko .. @detikcom: Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/PdTva33yDS','461802534768631808','andree90_d','2014-05-01 16:41:18','Other','Possibly Positive'
'Biar bisa di boongin hahaha@AndreRehiary: Nah  makin jelas @Presiden2014com: Jokowi Mendapat Duku http://t.co/NeGlh5TqMa #Presiden2014','461802512559779841','yho2ch_22','2014-05-01 16:41:13','Positive','Positive'
'@null aburizalbakrie Dahlan sebut ide Jokowi hapus subsidi BBM rasional http://t.co/HjUTb9Gs9x Peter_S_Becks1 //','461802498567974912','Peter_S_Becks1','2014-05-01 16:41:10','Other','Possibly Positive'
'RT @PSBojonegoro: [10] Untuk politisi sekelas Ical sekalipun pernah mengakui Kalo gue berhadapan dengan Jokowi  sempoyongan gue ...','461802494377467904','abubakarsidiq77','2014-05-01 16:41:09','Other','Possibly Positive'
'#newupdate Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans: Gubernur DKI Jokow... http://t.co/xskJFLRous #MentionForBaack','461802487058419712','amatbukan','2014-05-01 16:41:07','Other','Possibly Positive'
'@null aburizalbakrie Dahlan sebut ide Jokowi hapus subsidi BBM rasional http://t.co/HjUTb9Gs9x //','461802479970422784','Peter_S_Becks1','2014-05-01 16:41:05','Other','Possibly Positive'
'RT @amacaci: #BukanHoax #PuanUsirJokowi RT @M4ngU5il: KEMARAHAN PUAN MAHARANI BERAKHIR DG PENGUSIRAN JOKOWI BY @TrioMacan2000 http://t.co/W?','461802439113338880','M4ngU5il','2014-05-01 16:40:56','Other','Possibly Positive'
'Ucapkan Selamat Hari Buruh  Jokowi Komitmen Akan Wujudkan Tiga Layak Bagi Buruh http://t.co/BGsEHxL7iG #SayaPilihJokowi #JokowiForPresident','461802432553828353','jahrir1','2014-05-01 16:40:54','Other','Possibly Positive'
'@Prabowo08 Nemu Video Jokowi di internet  yang seperti ini apa bisa di percaya ya?? https://t.co/iiKCPn8ly9','461802428287832066','dody_fie','2014-05-01 16:40:53','Other','Possibly Positive'
'Terus berkarya jangan berharap pada negara.. @detikcom: Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambul http://t.co/94sxeuEgrp','461802418963886080','triyunawan','2014-05-01 16:40:51','Other','Possibly Positive'
'Nah Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans - http://t.co/NCLPG0PnXG','461802386659360768','suryajelambar','2014-05-01 16:40:43','Other','Possibly Positive'
'RT @LaskarJokowi: Kata Jokowi Soal Marah-marahnya Ganjar Pranowo #JKW4P http://t.co/LcGbg8bMEP','461802377587085312','Riswan_Corp','2014-05-01 16:40:41','Other','Possibly Positive'
'Justru itu pak  mrka demo nuntut tuk dpt tunj kesehatan@detikcom: Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans','461802339473432576','TeguhHugett','2014-05-01 16:40:32','Other','Possibly Positive'
'TNI ANTEK CINA KEPARAT .... LEBIH NAJIS drpd BABI yg HARAM !!  @abubakarsidiq77 @Prabowo08 @budimandjatmiko @jokowi_do2 @Aymee_88 @semiaji_w','461802328161398784','SiPitung64','2014-05-01 16:40:29','Negative','Negative'
'RT @andi_nasrullah: drpada ga empati mending gah usah komen---> Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/?','461802299975671810','novizal_ay','2014-05-01 16:40:22','Other','Possibly Positive'
'Haha  otak ekonomi nih si bapak jokowi RT @detikcom: Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/RPTnC3hhIq','461802291612246017','NauvaldyM','2014-05-01 16:40:20','Other','Possibly Positive'
'RT @chirpstory: .@M4ngU5il\'s Perlunya Jokowi Belajar Pemetaan Peternakan Sapi Selain Penci.. is Great http://t.co/GIywj1Oyse','461802287174668288','M4ngU5il','2014-05-01 16:40:19','Other','Possibly Negative'
'Naik Jet Pribadi ===?Jokowi Kritisi Kegiatan Hura-hura Buruh di GBK http://t.co/JOdVX1ZE53 @Presiden2014com','461802262029815808','kritik_us','2014-05-01 16:40:13','Other','Possibly Positive'
'#Info Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/k9hFiA2Kti','461802243868475392','ryanespede','2014-05-01 16:40:09','Other','Possibly Positive'
'Keren @rmolco: Jokowi Jenguk Buruh yang Kecelakaan Kerja Enam Bulan Lalu http://t.co/q90SBpFuIH','461802238424256512','FDMelati','2014-05-01 16:40:08','Other','Possibly Positive'
'Uang negara buat apa bos beli ambulans aja mintak duit buruh RT @detikcom: Jokowi: Daripada Demo  ... http://t.co/dhgv5bdnwe','461802153011462144','dj_dhitya','2014-05-01 16:39:47','Other','Possibly Positive'
'@PDIPerjuangan Jokowi makin tersisihkan  @inilahdotcom: Hadir di GBK  Buruh Teriakan Dukungan ke Prabowo http://t.co/5hfiwjlxcN','461802146900344832','t4nm4l4k4','2014-05-01 16:39:46','Other','Possibly Positive'
'Mantab@kritik_us: Ngok RT @VIVAnews: Demo di Istana  Buruh Tolak Jokowi Jadi Presiden http://t.co/kZLc0gTCLL #VIVAPemilu @Presiden2014com','461802130504826881','artbyri','2014-05-01 16:39:42','Other','Possibly Negative'
'RT @abubakarsidiq77: @SiPitung64 @Prabowo08 @budimandjatmiko @jokowi_do2 @Aymee_88 @semiaji_w JOKOWI is the best wkwkkwkwkwk prabowo TNI yg?','461802113652105217','Aymee_88','2014-05-01 16:39:38','Other','Possibly Negative'
'RT @Berita57: Romo Harie: Saya Kesal Dengan Strategi Kotor Jokowi http://t.co/nuI92MEwkg via @berita57','461802104143634432','bajaklaut1945','2014-05-01 16:39:36','Other','Possibly Negative'
'Kalo gaji dinaekin mah gpp pak !  @detikcom: Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/HYtksGg929','461802092097589249','emond_aurora','2014-05-01 16:39:33','Other','Possibly Positive'
'Heeh bener tu pa jokowi @detikcom: Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/ZicX9Tzghe','461802069083451393','febbtyas','2014-05-01 16:39:27','Other','Possibly Positive'
'beni news: Jokowi datang ke rumah buruh: Gubernur DKI Jakarta Joko Widodo (Jokowi) menjenguk dua buruh pabrik ... http://t.co/FESSPKlzpb','461802031955456001','beniholic3','2014-05-01 16:39:18','Other','Possibly Negative'
'Mending bakti sosial bersihin sampah jkt RT @detikcom: Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/CsPbHniJbd','461802020312453121','ron3yboy','2014-05-01 16:39:16','Other','Possibly Positive'
'TNI ANTEK CINA KEPARAT .... lebih rendah drpd BABI HARAM !! abubakarsidiq77 @Prabowo08 @budimandjatmiko @jokowi_do2 @Aymee_88 @semiaji_w','461801963600887808','SiPitung64','2014-05-01 16:39:02','Negative','Negative'
'@willewshields dmarah pak jokowi tau','461801910677168128','chanthansancts','2014-05-01 16:38:50','Other','Possibly Negative'
'Gaji dah gak ckp msh di suruh patungan RT @detikcom: Jokowi: Daripada Demo  Lebih Baik Buruh ... http://t.co/YuuFMR7wWy','461801912686223360','MustikaningAdi','2014-05-01 16:38:50','Other','Possibly Positive'
'Nah bapak  daripada nyocot mending beresin Stadion BMW @detikcom: Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans','461801906260561921','ivansyahputra','2014-05-01 16:38:48','Other','Possibly Positive'
'cocok mi RT @SanderaGenita: Em emmm! @UtjeGP: Abraham Samad Dianggap Ideal Dampingi Jokowi http://t.co/fCOXmsqZQ6?','461801897423163392','SheilaJuminten','2014-05-01 16:38:46','Positive','Positive'
'dengerin tuh.. RT @detikcom Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/Wiap8PuXdt','461801875822501888','RadenDoni4','2014-05-01 16:38:41','Other','Possibly Positive'
'Hahahha ESemKa Cuma BaGIan tiPU2@FDMelati MENUJU~> @Presiden2014com PeNIpuMODel~> @jokowi_do2 aPA?LaYAk~>#Presiden2014 CuMaBUDakASING!.....','461801854263762944','artbyri','2014-05-01 16:38:36','Other','Possibly Negative'
'RT @JokowiCentre: #Jokowi Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/aa9j2r2ovb','461801846013952001','abubakarsidiq77','2014-05-01 16:38:34','Other','Possibly Positive'
'Pemilu capres kemungkinan 2 putaran   dimana jokowi dan prabowo yang bersaing. Sedangkan Ical kalah !!!!','461801829240545280','alfathfaisal','2014-05-01 16:38:30','Other','Possibly Negative'
'Yg bayar dong yg dapat panggung @Kritik_Keras: Jokowi tolak  Ical tak jawab  hanya Prabowo hadiri Hari Buruh @merdekadotcom @Presiden2014com','461801826409381888','deddysitorus','2014-05-01 16:38:29','Other','Possibly Negative'
'Siga jokowi ke haha@soegarapandji: Si suken rada ganteng @_andisuken RT @Martiyadi: Thx sukeenn krja samanya.. http://t.co/1MlcxIKASF','461801798496296961','yuniarafrilian','2014-05-01 16:38:23','Other','Possibly Positive'
'Waini ?@detikcom Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/ZXQRTYL4Z2?','461801772734902272','ben_joe71','2014-05-01 16:38:17','Other','Possibly Positive'
'ente NGAWUR ...TNI ANTEK CINA KEPARAT ITU PENGHIANAT BANGSA !! @abubakarsidiq77 @Prabowo08 @budimandjatmiko @jokowi_do2 @Aymee_88 @semiaji_w','461801762970533888','SiPitung64','2014-05-01 16:38:14','Negative','Negative'
'#FOLLOWME Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/cfaUo1Q0ly','461801760043302912','awasadakodok','2014-05-01 16:38:14','Other','Possibly Positive'
'Jokowi datang ke rumah buruh: Gubernur DKI Jakarta Joko Widodo (Jokowi) menjenguk dua buruh pabrik ... http://t.co/eQJ4KEmp9a Thanks You','461801761334767616','septianprayuga','2014-05-01 16:38:14','Other','Possibly Positive'
'Tambah pekok ket nyapres.. RT @penghafaljalan: Woo malah kon patungan @waone090  @detikcom: Jokowi: Daripada Demo  Lebih Baik Buruh Patung','461801742561058816','waone090','2014-05-01 16:38:09','Other','Possibly Positive'
'Hmmmm @rmolco: Diam-diam Ada Gerakan yang Mau Menyandingkan Sri Mulyani dengan Jokowi http://t.co/eXe6QrfgF5','461801712001372160','FDMelati','2014-05-01 16:38:02','Other','Possibly Positive'
'Lha awakmu dukung sopo?RT @FajarWidodo: serikat buruh dukung Prabowo. serikat tani dukung Jokowi.','461801708788518912','srimurtopo','2014-05-01 16:38:01','Negative','Negative'
'Stlah Fahri ngatain jokowi suruh blajar lagi. Gitu? PKS ngarep rapet ke Jokowi? Stupid doesnt play :))','461801704174800896','absolutia','2014-05-01 16:38:00','Other','Possibly Negative'
'Ati2 jok @detikcom: Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/DmmLeqYZeT','461801689700261889','IBKPM','2014-05-01 16:37:57','Other','Possibly Positive'
'@PartaiSocmed  Tum RT ?@Bisniscom: Heboh Ada Sorotan Pelangi di Poster Jokowi  Warga Anggap Pertanda Jokowi Menang http://t.co/FQ8i7Mo8d6?','461801692011315200','Pelangisakti','2014-05-01 16:37:57','Other','Possibly Positive'
'sepakat @detikcom: Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/gAT07g4fJ4','461801673967804416','yusufRizalH','2014-05-01 16:37:53','Positive','Positive'
'drpada ga empati mending gah usah komen---> Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/rMfxpRk6r5','461801672927223809','andi_nasrullah','2014-05-01 16:37:53','Other','Possibly Positive'
'Pertanyaan yg bodoh  huhhhh...RT @detikcom: Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/aFISJcKA8v','461801667197800448','wildanzy','2014-05-01 16:37:51','Other','Possibly Positive'
'Relawan Jokowi (Adik Ipar Foke) Balik Arah Dukung Prabowo http://t.co/XwgNtgOOAv','461801630443134976','IndonesiaCapres','2014-05-01 16:37:43','Other','Possibly Negative'
'Buikk RT @kompascom: Golkar Senang Para Elitenya Merapat ke Jokowi http://t.co/s5ftQc3ArL','461801620276117504','david_bima','2014-05-01 16:37:40','Other','Possibly Positive'
'Hahaha @detikcom: Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/BE0AQ7kW09','461801620896899073','sha_pasah','2014-05-01 16:37:40','Other','Possibly Positive'
'RT @anwar999sadat: Koalisi ramping gak nyampe 3 bln dijatuhin DPR. @jokowi_do2  msih anak kmren sore. Beljar dlu @despar54  @SoffiAgus  @c?','461801605789011968','SoffiAgus','2014-05-01 16:37:37','Other','Possibly Positive'
'Masbuloh? @ratu_adil: Secara tiba-tiba  nama Jusuf Kalla dan Abraham Samad kembali masuk dalam calon pendamping Jokowi di Pilpres 2014?','461801601561141248','SanderaGenita','2014-05-01 16:37:36','Other','Possibly Negative'
'Pak Jokowi keren @rmolco: Jokowi: Tak Ada Industri Kuat Tanpa Buruh yang Kuat http://t.co/NmUu77mETc','461801596406358017','FDMelati','2014-05-01 16:37:35','Other','Possibly Positive'
'Operasi intelijen dimana2...@Dunia_Que: Hebat @Presiden2014com @merdekadotcom: Demo tolak penutupan Dolly \'disusupi\' aksi dukung Jokowi','461801549635661824','deddysitorus','2014-05-01 16:37:23','Other','Possibly Positive'
'Tega sampeyan pak  mangan we angel! RT @detikcom: Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/E1dHTyJGIo','461801484531675136','tayesrp','2014-05-01 16:37:08','Other','Possibly Positive'
'Nah  harus ngomong apa lagi? ga mikir toh @detikcom :Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/FY7IcHeBIG','461801474742177792','makhidir','2014-05-01 16:37:06','Other','Possibly Positive'
'Lah buat apaan? -_- @detikcom: Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/TsbvjTCUg6','461801472397557760','gadiismutia','2014-05-01 16:37:05','Other','Possibly Positive'
'Tifany menteri nggak ada prestasinya tp banyak bacot  smg nanti pada masa Jokowi menkominfo-nya Onno W Purbo atau Sylvia Sumarlin. Hehehe...','461801466273878017','PSBojonegoro','2014-05-01 16:37:04','Negative','Negative'
'Indonesia hebat @rmolco: Koalisi Ramping Jokowi Mau Hilangkan Penyakit Kekuasaan http://t.co/qkFByMSgtC','461801457822334976','FDMelati','2014-05-01 16:37:02','Other','Possibly Positive'
'Ini May Day mpeng! @tribunnews: Jokowi Kritisi Kegiatan Hura-hura Buruh di GBK http://t.co/iFyM8oKycH via @tribunnews','461801442433437697','bagus_bugies','2014-05-01 16:36:58','Other','Possibly Positive'
'Em emmm! @UtjeGP: Abraham Samad Dianggap Ideal Dampingi Jokowi http://t.co/IGhgznXRGN?','461801429628223488','SanderaGenita','2014-05-01 16:36:55','Other','Possibly Positive'
'Mantap RT @PrudenceStella Menarik tweeps silakan baca >> Antara Kepentingan JIL & Jokowi Vs ... http://t.co/7GIRqninKd','461801389031563264','subro5s','2014-05-01 16:36:45','Other','Possibly Positive'
'Woo malah kon patungan @waone090  @detikcom: Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/OciinMTFBD','461801341522694144','penghafaljalan','2014-05-01 16:36:34','Other','Possibly Positive'
'RT @TEDIKUNTADI1: Saya juga setelah beliau ingkar janji. @aan_media: [Nasional] - Relawan Jokowi Balik Arah Dukung Prabowo http://t.co/W0u?','461801339152912385','ChatboxeVictory','2014-05-01 16:36:33','Other','Possibly Negative'
'#IYDF Dahlan sebut ide Jokowi hapus subsidi BBM rasional http://t.co/5IAb8WpWt6','461801283343884288','iydf_','2014-05-01 16:36:20','Other','Possibly Positive'
'#CawaraDepok Dahlan sebut ide Jokowi hapus subsidi BBM rasional http://t.co/wkELc6TMk5 #hp10','461801246936944640','Cawara10','2014-05-01 16:36:11','Other','Possibly Positive'
'#DetikBerita Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/9xHKiYAAhY','461801237210337280','ll48ll','2014-05-01 16:36:09','Other','Possibly Positive'
'Sangat realistis : Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/IF4l3sdHSD','461801228255506432','ysufiadi','2014-05-01 16:36:07','Other','Possibly Positive'
'@Oi_KOTABEKASI: Buruh yg kerja di luat negri dukung jokowi  buruh di di indonesia dukung prabowo #gakompak','461801179786141696','Oi_KOTABEKASI','2014-05-01 16:35:55','Other','Possibly Positive'
'timsukses --> RT @anon_indonesia: Aku bkn tim sukses Jokowi. Aku hanya coba kenalkan (cont) http://t.co/K05euxHEqA','461801155962499072','_adeds','2014-05-01 16:35:50','Other','Possibly Positive'
'@SiPitung64 @Prabowo08 @budimandjatmiko @jokowi_do2 @Aymee_88 @semiaji_w haha msh terhormat pensiunan TNI drpd YG DIPECAT.','461801153240371200','abubakarsidiq77','2014-05-01 16:35:49','Other','Possibly Negative'
'RT @INSRev: Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/nC0j2Mhevc #blusblas','461801143879090177','blusblas','2014-05-01 16:35:47','Other','Possibly Positive'
'#News Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/icDsRM3VVT','461801126807883777','JustInfoIN','2014-05-01 16:35:43','Other','Possibly Positive'
'Inovatif! @detikcom: Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/TNWqrjPol2','461801121757925377','arasdafk','2014-05-01 16:35:41','Other','Possibly Positive'
'#BukanHoax #PuanUsirJokowi RT @M4ngU5il: KEMARAHAN PUAN MAHARANI BERAKHIR DG PENGUSIRAN JOKOWI BY @TrioMacan2000 http://t.co/WSrH4Gdzte','461801115382976512','amacaci','2014-05-01 16:35:40','Other','Possibly Positive'
'Beli Otak pak yg penting RT @detikcom: Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/2fCThpBtzP','461801098810912768','KwanKhong','2014-05-01 16:35:36','Other','Possibly Positive'
'#ndasmu RW @detikcom: Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/kYd0KQvJ29','461801079567417344','winuwintolo','2014-05-01 16:35:31','Other','Possibly Positive'
'DETIK : Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/I282lQ02bf','461801071476604928','twt_malim','2014-05-01 16:35:29','Other','Possibly Positive'
'#BEJO??@detikcom Jokowi: Daripada Demo  Lebih Baik Buruh Patungan Beli Ambulans http://t.co/ZpGzpBB0xb?','461801055383072769','DukungBEJO','2014-05-01 16:35:26','Other','Possibly Positive'
'yang tua mantau aja RT @Bintang01614616: http://t.co/LBwZQjyc30 #jokowisamad','461801052476432385','Roninninor85','2014-05-01 16:35:25','Other','Possibly Positive'
'Demo buruh diselingi penolakan thdp jokowi dan dukungan tuk @Prabowo08 :) http://t.co/tqr0AEJ6Mo','461800901695393792','hilmanagils','2014-05-01 16:34:49','Other','Possibly Positive'
'Buruh yg kerja di luat negri dukung jokowi  buruh di di indonesia prabowo #gakompak','461800888969863168','Oi_KOTABEKASI','2014-05-01 16:34:46','Other','Possibly Positive'
'Kata Jokowi Soal Marah-marahnya Ganjar Pranowo #JKW4P http://t.co/1gVheAweWR','461800874495721472','JKW4Pnusantara','2014-05-01 16:34:42','Other','Possibly Positive'
'RT @anon_indonesia: Aku bkn tim sukses Jokowi. Aku hanya coba kenalkan karakteristik Jokowi yg langka  pd rakyat Indonesia ? addiems #MN','461800866291269632','DwiAriskaa','2014-05-01 16:34:41','Other','Possibly Positive'
